source,relationship,target
5327,SEE_ALSO,5638
5327,SEE_ALSO,5328
934,APPRENTICED_TO,881
5293,SEE_ALSO,5293
7292,SEE_ALSO,7293
7293,SEE_ALSO,7292
3711,SEE_ALSO,3641
4364,SEE_ALSO,10560
1416,APPRENTICED_TO,5414
5330,HAD_APPRENTICE,4902
5330,APPRENTICED_TO,2137
7295,APPRENTICED_TO,3457
9287,EMPLOYED_BY,8203
9288,TOOK_OVER_FROM,9287
9286,SEE_ALSO,9287
2188,ASSOCIATED_WITH,9338
5479,TOOK_OVER_FROM,5405
7297,SEE_ALSO,5336
5584,SEE_ALSO,142
5584,HAD_APPRENTICE,5602
1208,APPRENTICED_TO,886
1208,HAD_APPRENTICE,1231
4332,TOOK_OVER_FROM,3823
8401,ASSOCIATED_WITH,8370
3450,APPRENTICED_TO,2359
2431,APPRENTICED_TO,2573
687,APPRENTICED_TO,945
687,HAD_APPRENTICE,5245
687,ASSOCIATED_WITH,8601
687,WORKED_FOR,945
687,ASSOCIATED_WITH,833
5352,SEE_ALSO,687
3716,SEE_ALSO,3752
683,APPRENTICED_TO,5357
5448,SEE_ALSO,2177
3700,TOOK_OVER_FROM,3651
7320,TOOK_OVER_FROM,10516
7321,SEE_ALSO,10089
9703,SEE_ALSO,5440
10513,TOOK_OVER_FROM,9877
9696,SUCCEEDED__BY,9695
4383,SEE_ALSO,1908
8726,SEE_ALSO,8725
2376,SUCCEEDED__BY,8725
8725,TOOK_OVER_FROM,2376
8725,SEE_ALSO,8726
8726,SUCCEEDED__BY,10544
8726,SEE_ALSO,2376
5320,HAD_APPRENTICE,5203
5320,APPRENTICED_TO,3440
5456,SUCCEEDED__BY,4274
4361,PARTNERSHIP,10046
1287,ASSOCIATED_WITH,159
9357,PARTNERSHIP,7333
7332,SEE_ALSO,7333
9357,PARTNERSHIP,9185
7332,WORKED_FOR,4956
7332,PARENT_OF,9357
9185,SEE_ALSO,7332
9185,TOOK_OVER_FROM,7333
9185,SEE_ALSO,9357
7333,SEE_ALSO,9357
7333,TOOK_OVER_FROM,7332
7333,SUCCEEDED__BY,9185
1891,SEE_ALSO,688
688,SEE_ALSO,1891
5441,CHILD_OF,5442
5442,PARENT_OF,5441
3298,PARTNERSHIP,3282
814,HAD_APPRENTICE,2610
7334,TOOK_OVER_FROM,5459
5459,TOOK_OVER_FROM,4873
5459,SUCCEEDED__BY,7334
814,HAD_APPRENTICE,2168
7335,SEE_ALSO,7336
7336,SEE_ALSO,7335
7336,SEE_ALSO,7337
7337,SEE_ALSO,7335
7337,SEE_ALSO,7336
2496,HAD_APPRENTICE,3439
2494,SPOUSE_OF,2469
2494,SEE_ALSO,2743
2496,SUCCEEDED__BY,2497
2743,PARTNERSHIP,2497
2743,CHILD_OF,2494
2743,CHILD_OF,2496
2496,HAD_APPRENTICE,3000
2496,SPOUSE_OF,2494
2498,SEE_ALSO,2494
2498,SEE_ALSO,2468
2497,SUCCEEDED__BY,2743
2497,UNKNOWN_RELATION,2494
5460,SEE_ALSO,3320
3451,APPRENTICED_TO,3457
2546,APPRENTICED_TO,2729
10537,TOOK_OVER_FROM,3451
5461,SEE_ALSO,3085
4230,TOOK_OVER_FROM,4229
4229,SUCCEEDED__BY,4230
9272,SEE_ALSO,4230
3085,SEE_ALSO,5461
3721,SEE_ALSO,3687
5614,SEE_ALSO,5615
9673,ASSOCIATED_WITH,9672
4231,SUPPLIED_TO,4600
4231,SEE_ALSO,5615
7345,PARTNERSHIP,7346
7345,SIBLING_OF,9673
7344,TOOK_OVER_FROM,5612
7343,TOOK_OVER_FROM,5615
7342,SUCCEEDED__BY,7340
7340,TOOK_OVER_FROM,7342
5611,PARENT_OF,9673
4231,SUCCEEDED__BY,4232
5611,PARTNERSHIP,7346
5611,SUCCEEDED__BY,9672
5611,SEE_ALSO,4232
5612,PARTNERSHIP,4232
5614,SEE_ALSO,4231
9672,SEE_ALSO,9673
9672,SEE_ALSO,7346
4232,SAME_PREMISES_AS,5612
4232,SUCCEEDED__BY,5615
5615,SUCCEEDED__BY,7343
5615,TOOK_OVER_FROM,4232
10086,SUCCEEDED__BY,7339
455,HAD_APPRENTICE,2540
455,WORKED_FOR,511
1718,SUCCEEDED__BY,2540
1718,TOOK_OVER_FROM,455
3180,SUCCEEDED__BY,3179
3723,SEE_ALSO,455
7349,SEE_ALSO,7132
7350,UNKNOWN_RELATION,2191
5636,TOOK_OVER_FROM,2191
5636,SUCCEEDED__BY,7350
7350,SUCCEEDED__BY,6444
2499,SUCCEEDED__BY,2500
2500,TOOK_OVER_FROM,2499
5637,ASSOCIATED_WITH,519
2193,SUCCEEDED__BY,2192
2193,SEE_ALSO,1076
1728,SEE_ALSO,1904
1903,APPRENTICED_TO,1904
1728,SEE_ALSO,1906
1904,PARENT_OF,1903
1904,APPRENTICED_TO,2487
1904,HAD_APPRENTICE,2003
1904,SUCCEEDED__BY,1905
1904,SEE_ALSO,1906
1903,SUCCEEDED__BY,1728
1903,CHILD_OF,1904
1728,SEE_ALSO,1905
1903,SEE_ALSO,1906
1904,HAD_APPRENTICE,1903
1903,TOOK_OVER_FROM,1906
1728,HAD_APPRENTICE,3420
1728,HAD_APPRENTICE,3419
1728,SEE_ALSO,1903
1729,SEE_ALSO,1728
1906,SEE_ALSO,1904
1906,SUCCEEDED__BY,1903
1905,SEE_ALSO,1903
1905,TOOK_OVER_FROM,1904
1905,SUCCEEDED__BY,1906
5581,HAD_APPRENTICE,753
3581,SEE_ALSO,829
829,SEE_ALSO,2125
829,SEE_ALSO,3581
2125,SEE_ALSO,829
8524,SEE_ALSO,7725
7357,SUCCEEDED__BY,10115
10115,TOOK_OVER_FROM,7357
875,SEE_ALSO,874
2713,SEE_ALSO,3013
2713,ASSOCIATED_WITH,408
3013,SEE_ALSO,2713
379,SEE_ALSO,733
379,SEE_ALSO,378
379,SEE_ALSO,380
379,SEE_ALSO,2713
2194,SUCCEEDED__BY,2195
5787,SEE_ALSO,5638
2195,TOOK_OVER_FROM,2194
5788,SEE_ALSO,8922
5788,SEE_ALSO,8697
8697,PARTNERSHIP,5788
8922,PARTNERSHIP,5788
8922,CHILD_OF,8697
8697,SEE_ALSO,4824
5788,TOOK_OVER_FROM,2977
8697,EMPLOYED_BY,5699
8697,EMPLOYED_BY,8918
8697,PARTNERSHIP,2977
2977,SEE_ALSO,8922
2977,SUCCEEDED__BY,5788
7359,SEE_ALSO,7358
7360,SEE_ALSO,8923
8923,SEE_ALSO,7360
689,ASSOCIATED_WITH,499
2197,CHILD_OF,922
7365,SEE_ALSO,2197
922,APPRENTICED_TO,1399
7366,PARTNERSHIP,10056
2197,TOOK_OVER_FROM,922
2197,SEE_ALSO,7366
10056,TOOK_OVER_FROM,7366
10056,SUCCEEDED__BY,7366
8996,SEE_ALSO,691
9880,SEE_ALSO,10314
7368,ASSOCIATED_WITH,7102
3983,APPRENTICED_TO,3993
1901,ASSOCIATED_WITH,408
7368,ASSOCIATED_WITH,7332
2538,SEE_ALSO,2550
2550,SEE_ALSO,1784
691,SEE_ALSO,8996
1784,SEE_ALSO,2550
1901,ASSOCIATED_WITH,430
9591,SUCCEEDED__BY,9593
10314,SEE_ALSO,9880
7371,TOOK_OVER_FROM,7368
129,ASSOCIATED_WITH,286
129,ASSOCIATED_WITH,7173
129,HAD_APPRENTICE,160
129,ASSOCIATED_WITH,216
129,ASSOCIATED_WITH,110
4360,SEE_ALSO,3822
3822,ASSOCIATED_WITH,4245
3822,ASSOCIATED_WITH,3777
3822,ASSOCIATED_WITH,4262
3822,ASSOCIATED_WITH,6424
3822,SEE_ALSO,4360
692,HAD_APPRENTICE,359
692,PARENT_OF,359
7374,APPRENTICED_TO,3432
7375,APPRENTICED_TO,3953
692,APPRENTICED_TO,2546
7377,SEE_ALSO,7378
7378,SEE_ALSO,7377
8926,PARTNERSHIP,7379
7379,TOOK_OVER_FROM,8926
1544,APPRENTICED_TO,830
1544,SEE_ALSO,4236
4236,SEE_ALSO,1544
4238,CHILD_OF,5502
9209,SUPPLIED_TO,4600
9209,SEE_ALSO,4237
830,APPRENTICED_TO,502
4237,SEE_ALSO,9209
1380,APPRENTICED_TO,1373
5502,PARENT_OF,4238
830,HAD_APPRENTICE,1544
5616,SUCCEEDED__BY,5642
3725,TOOK_OVER_FROM,3724
5643,SEE_ALSO,4239
10256,SUCCEEDED__BY,7386
5643,SEE_ALSO,7386
10256,SEE_ALSO,4239
7386,TOOK_OVER_FROM,5643
10256,TOOK_OVER_FROM,5643
4239,SEE_ALSO,10256
4239,SEE_ALSO,5643
5643,SUCCEEDED__BY,10256
8342,TOOK_OVER_FROM,3727
5618,SEE_ALSO,5619
3727,ASSOCIATED_WITH,3602
7388,SEE_ALSO,9033
7388,ASSOCIATED_WITH,3777
8342,CHILD_OF,3727
5619,SEE_ALSO,5618
3728,TOOK_OVER_FROM,5618
9033,SEE_ALSO,7388
4241,SEE_ALSO,2917
3729,SUCCEEDED__BY,3730
3730,TOOK_OVER_FROM,3729
7390,SEE_ALSO,4236
5515,TOOK_OVER_FROM,5514
2535,APPRENTICED_TO,2531
2535,HAD_APPRENTICE,1883
2551,SEE_ALSO,2553
2551,SEE_ALSO,2554
2552,SEE_ALSO,2551
2552,SEE_ALSO,2553
2554,SEE_ALSO,2553
2554,SEE_ALSO,2552
2553,SEE_ALSO,2554
2553,SEE_ALSO,2552
2553,SEE_ALSO,2551
2552,SEE_ALSO,2554
2551,SEE_ALSO,2552
3902,SUCCEEDED__BY,3870
127,ASSOCIATED_WITH,279
127,SUCCEEDED__BY,40
127,HAD_APPRENTICE,193
127,PARENT_OF,40
40,TOOK_OVER_FROM,127
40,CHILD_OF,127
4305,SEE_ALSO,127
4305,SEE_ALSO,40
9036,EMPLOYED_BY,4539
508,TOOK_OVER_FROM,207
508,APPRENTICED_TO,207
1669,FRIEND_OF,526
9036,EMPLOYED_BY,6965
1669,UNCLE_AUNT_OF,9036
9036,CHILD_OF,508
508,ASSOCIATED_WITH,945
508,PARENT_OF,9036
508,SIBLING_OF,1669
508,ASSOCIATED_WITH,619
695,TOOK_OVER_FROM,9036
695,APPRENTICED_TO,207
695,SUCCEEDED__BY,611
9140,SEE_ALSO,7395
9316,CHILD_OF,9321
9316,SIBLING_OF,9322
9316,PARTNERSHIP,7395
9321,PARENT_OF,9316
9321,PARENT_OF,9322
9321,ASSOCIATED_WITH,9314
9322,CHILD_OF,9321
9322,SIBLING_OF,9316
9989,CHILD_OF,9140
10341,SEE_ALSO,10273
9140,PARENT_OF,9989
3731,SEE_ALSO,10341
7395,SUCCEEDED__BY,9116
9988,TOOK_OVER_FROM,9140
9988,SEE_ALSO,9989
10273,SEE_ALSO,10341
1908,APPRENTICED_TO,2522
9378,ASSOCIATED_WITH,4285
2200,SEE_ALSO,1907
9378,GRANDCHILD_OF,1907
9378,ASSOCIATED_WITH,4252
9378,SEE_ALSO,2200
1907,SEE_ALSO,2200
9378,ASSOCIATED_WITH,6979
9382,SEE_ALSO,9378
7402,TOOK_OVER_FROM,7403
7407,SEE_ALSO,3534
9051,CHILD_OF,7407
3534,SEE_ALSO,7407
7407,SEE_ALSO,7406
7406,SEE_ALSO,7407
7405,SEE_ALSO,5578
7405,SEE_ALSO,9281
7408,SUCCEEDED__BY,7409
9223,TOOK_OVER_FROM,2201
9223,SAME_PREMISES_AS,9239
7410,SEE_ALSO,7405
9224,SUCCEEDED__BY,2201
2682,SEE_ALSO,4242
4242,SEE_ALSO,5645
5645,SEE_ALSO,4242
4242,SEE_ALSO,7411
3376,APPRENTICED_TO,605
3340,SEE_ALSO,5646
3046,SEE_ALSO,9429
9429,SEE_ALSO,3046
696,ASSOCIATED_WITH,945
696,HAD_APPRENTICE,4869
696,HAD_APPRENTICE,677
696,HAD_APPRENTICE,1451
696,EMPLOYED_BY,430
696,TOOK_OVER_FROM,314
696,HAD_APPRENTICE,3
697,SUCCEEDED__BY,696
697,SUCCEEDED__BY,50
697,TOOK_OVER_FROM,696
9330,ASSOCIATED_WITH,9336
9330,ASSOCIATED_WITH,9327
9330,SEE_ALSO,7395
9330,SIBLING_OF,9329
9329,ASSOCIATED_WITH,9336
9329,ASSOCIATED_WITH,9327
9329,SEE_ALSO,7395
9329,SIBLING_OF,9330
9326,SEE_ALSO,9329
9326,SEE_ALSO,9337
9331,PARTNERSHIP,9327
9331,PARTNERSHIP,9329
9332,SEE_ALSO,9337
9332,SEE_ALSO,9329
7415,PARTNERSHIP,5647
7415,SUCCEEDED__BY,5647
7416,PARTNERSHIP,5647
5647,TOOK_OVER_FROM,7415
5647,SEE_ALSO,7416
159,APPRENTICED_TO,122
159,ASSOCIATED_WITH,1287
159,ASSOCIATED_WITH,1263
4439,SEE_ALSO,6861
2557,HAD_APPRENTICE,2405
2558,APPRENTICED_TO,2377
2557,HAD_APPRENTICE,3996
2557,HAD_APPRENTICE,2426
698,HAD_APPRENTICE,5300
2557,SEE_ALSO,2556
2557,SEE_ALSO,2558
2557,HAD_APPRENTICE,2430
2557,HAD_APPRENTICE,2573
2558,SEE_ALSO,2557
2558,HAD_APPRENTICE,2402
2556,SEE_ALSO,2558
2558,SEE_ALSO,2556
2557,APPRENTICED_TO,2402
2556,SEE_ALSO,2557
5579,CHILD_OF,4434
5579,SUCCEEDED__BY,7419
7419,TOOK_OVER_FROM,5579
7419,CHILD_OF,5579
4434,SAME_PREMISES_AS,5579
4434,HAD_APPRENTICE,5579
4434,PARENT_OF,5579
5579,SAME_PREMISES_AS,4434
5579,PARENT_OF,7419
4441,SEE_ALSO,5621
10005,SEE_ALSO,10008
10004,CHILD_OF,10005
10004,PARENT_OF,10006
10005,PARENT_OF,10004
10005,PARENT_OF,10006
10005,SEE_ALSO,10007
10005,SEE_ALSO,5577
10006,SIBLING_OF,10004
5621,PARENT_OF,10005
5621,PARTNERSHIP,5624
10006,CHILD_OF,10005
5621,APPRENTICED_TO,460
5621,APPRENTICED_TO,4555
5624,SUCCEEDED__BY,5621
4275,ASSOCIATED_WITH,6328
4275,TOOK_OVER_FROM,5621
4275,ASSOCIATED_WITH,7706
4275,ASSOCIATED_WITH,9378
4275,TOOK_OVER_FROM,8510
4275,ASSOCIATED_WITH,4091
4275,ASSOCIATED_WITH,4768
4275,ASSOCIATED_WITH,8867
4275,ASSOCIATED_WITH,7490
7422,SEE_ALSO,4444
7424,SUCCEEDED__BY,7424
4444,ASSOCIATED_WITH,566
7422,SEE_ALSO,7425
4444,SUCCEEDED__BY,5539
5540,TOOK_OVER_FROM,5539
5540,SUCCEEDED__BY,7423
5540,SEE_ALSO,4444
7425,SEE_ALSO,4444
7426,TOOK_OVER_FROM,5539
7426,SUCCEEDED__BY,7355
5539,TOOK_OVER_FROM,4444
5648,TOOK_OVER_FROM,4445
3407,SEE_ALSO,3090
399,SEE_ALSO,398
398,SEE_ALSO,399
5380,HAD_APPRENTICE,4417
2559,APPRENTICED_TO,2423
2559,SUCCEEDED__BY,2560
2202,SEE_ALSO,5649
5649,SEE_ALSO,2202
5649,SUCCEEDED__BY,7430
7431,SEE_ALSO,7430
7432,TOOK_OVER_FROM,7431
7433,SEE_ALSO,7434
7433,SEE_ALSO,7432
7434,SEE_ALSO,7432
2560,TOOK_OVER_FROM,2559
2560,SEE_ALSO,2003
7436,TOOK_OVER_FROM,7435
7437,TOOK_OVER_FROM,7436
7437,SUCCEEDED__BY,7436
10196,SUCCEEDED__BY,7436
10196,TOOK_OVER_FROM,7436
5651,SUCCEEDED__BY,5650
5651,TOOK_OVER_FROM,5650
6578,APPRENTICED_TO,6577
3452,CHILD_OF,3984
8510,TOOK_OVER_FROM,7439
2205,SEE_ALSO,3452
946,SEE_ALSO,813
946,ASSOCIATED_WITH,794
5607,SEE_ALSO,2205
2204,EMPLOYED_BY,5578
2205,SEE_ALSO,3452
2205,SEE_ALSO,5607
2205,SEE_ALSO,5607
2204,SEE_ALSO,434
2204,SEE_ALSO,946
2204,SEE_ALSO,813
2204,SUCCEEDED__BY,7439
2204,HAD_APPRENTICE,5578
2204,HAD_APPRENTICE,4917
2204,APPRENTICED_TO,3556
2204,SIBLING_OF,5438
2204,PARENT_OF,8510
3452,APPRENTICED_TO,2467
3984,PARENT_OF,3452
3984,APPRENTICED_TO,2573
2205,ASSOCIATED_WITH,4600
8510,PARTNERSHIP,7439
8510,CHILD_OF,2204
434,APPRENTICED_TO,502
434,SUCCEEDED__BY,813
813,SEE_ALSO,8510
813,TOOK_OVER_FROM,434
7439,TOOK_OVER_FROM,2204
4277,SUCCEEDED__BY,7445
254,APPRENTICED_TO,544
254,SUCCEEDED__BY,2206
254,TOOK_OVER_FROM,544
4521,CHILD_OF,4499
5409,PARTNERSHIP,4276
5409,PARTNERSHIP,4521
4522,SEE_ALSO,4521
4499,PARENT_OF,4521
4499,CHILD_OF,254
4499,PARTNERSHIP,2206
4521,PARTNERSHIP,4519
4522,SEE_ALSO,5409
2206,SUPPLIED_TO,4600
2206,TOOK_OVER_FROM,254
2561,SUCCEEDED__BY,2562
4276,SEE_ALSO,4519
2562,TOOK_OVER_FROM,2561
7444,SEE_ALSO,4276
4276,COUSIN_OF,4521
4276,COUSIN_OF,5620
4519,UNKNOWN_RELATION,254
7445,TOOK_OVER_FROM,4277
4519,SAME_PREMISES_AS,4522
2207,TOOK_OVER_FROM,2206
2207,SEE_ALSO,4519
3453,HAD_APPRENTICE,3469
3453,HAD_APPRENTICE,3448
3453,HAD_APPRENTICE,7090
3453,HAD_APPRENTICE,8059
3453,APPRENTICED_TO,3274
3453,APPRENTICED_TO,3447
3453,HAD_APPRENTICE,3471
3453,HAD_APPRENTICE,8150
3453,HAD_APPRENTICE,8158
8728,TOOK_OVER_FROM,3453
8724,HAD_APPRENTICE,7448
7448,APPRENTICED_TO,8724
699,ASSOCIATED_WITH,237
705,SEE_ALSO,684
8988,TOOK_OVER_FROM,9926
8959,SEE_ALSO,8958
7449,SAME_PREMISES_AS,8389
7449,EMPLOYED_BY,8492
467,APPRENTICED_TO,91
7451,ASSOCIATED_WITH,7615
4451,SEE_ALSO,9025
1447,TOOK_OVER_FROM,839
1447,SEE_ALSO,2335
1447,SEE_ALSO,2209
1447,PARTNERSHIP,2209
2209,SEE_ALSO,2335
2209,SEE_ALSO,1447
2210,SEE_ALSO,2209
2210,SEE_ALSO,1447
2210,TOOK_OVER_FROM,839
7454,TOOK_OVER_FROM,2335
5653,SAME_PREMISES_AS,5654
5654,SAME_PREMISES_AS,5653
7456,SEE_ALSO,10490
10490,SEE_ALSO,7456
5653,SEE_ALSO,7456
8730,SUCCEEDED__BY,8718
8718,TOOK_OVER_FROM,8730
5655,TOOK_OVER_FROM,4452
4452,SUCCEEDED__BY,5655
5656,SEE_ALSO,4452
5656,SEE_ALSO,5655
1406,SUCCEEDED__BY,4453
5657,TOOK_OVER_FROM,4453
1406,SEE_ALSO,5657
7462,TOOK_OVER_FROM,5658
7462,TOOK_OVER_FROM,6167
4453,SUCCEEDED__BY,5657
4453,TOOK_OVER_FROM,1406
3404,APPRENTICED_TO,1798
1676,ASSOCIATED_WITH,945
5608,SEE_ALSO,2387
1615,SEE_ALSO,991
1615,APPRENTICED_TO,4300
2387,SEE_ALSO,2542
2387,SEE_ALSO,5608
991,SEE_ALSO,1615
5609,SEE_ALSO,5608
5608,SEE_ALSO,2542
2542,APPRENTICED_TO,435
2542,SEE_ALSO,991
9758,TOOK_OVER_FROM,5659
5659,SEE_ALSO,2211
2211,SEE_ALSO,5659
3584,SEE_ALSO,7463
7463,SEE_ALSO,4454
9653,SUCCEEDED__BY,9652
5661,APPRENTICED_TO,728
5661,CHILD_OF,707
7466,SUCCEEDED__BY,7467
7467,TOOK_OVER_FROM,7466
5610,APPRENTICED_TO,2266
5610,WORKED_FOR,2266
1556,SEE_ALSO,67
67,SEE_ALSO,1556
3093,ASSOCIATED_WITH,566
3985,APPRENTICED_TO,2734
2980,PARENT_OF,3985
3985,CHILD_OF,2980
2980,ASSOCIATED_WITH,2734
4465,SEE_ALSO,8806
7475,SUCCEEDED__BY,7477
7477,TOOK_OVER_FROM,7475
2564,ASSOCIATED_WITH,1245
7480,NEPHEW_NIECE_OF,2016
7480,TOOK_OVER_FROM,2016
990,SEE_ALSO,4466
5665,SEE_ALSO,4467
5665,SUCCEEDED__BY,7481
7481,SEE_ALSO,5665
9502,SUCCEEDED__BY,9511
9502,TOOK_OVER_FROM,9503
9503,SUCCEEDED__BY,9502
9511,TOOK_OVER_FROM,9502
5667,SEE_ALSO,3014
1507,SEE_ALSO,1506
1506,SEE_ALSO,1507
9333,TOOK_OVER_FROM,4468
7483,SEE_ALSO,7484
7483,SEE_ALSO,7393
8445,PARENT_OF,8446
8446,CHILD_OF,8445
7486,SEE_ALSO,7488
4470,SEE_ALSO,4469
7490,PARTNERSHIP,7491
4469,SEE_ALSO,1113
7491,SUCCEEDED__BY,9759
7490,TOOK_OVER_FROM,4471
7490,SUCCEEDED__BY,7491
4469,SEE_ALSO,4470
1113,SUCCEEDED__BY,4470
7494,SEE_ALSO,7493
2212,SEE_ALSO,4471
2212,SEE_ALSO,7487
5668,TOOK_OVER_FROM,1113
8946,ASSOCIATED_WITH,8944
8946,WORKED_FOR,749
9467,TOOK_OVER_FROM,9466
2213,SUCCEEDED__BY,7498
7497,SEE_ALSO,7498
7498,TOOK_OVER_FROM,2213
7498,SEE_ALSO,7497
811,APPRENTICED_TO,166
2565,APPRENTICED_TO,3110
2565,SUCCEEDED__BY,8893
2565,SPOUSE_OF,8893
2565,TOOK_OVER_FROM,324
8893,TOOK_OVER_FROM,2565
2565,HAD_APPRENTICE,1739
8893,SPOUSE_OF,2565
2990,APPRENTICED_TO,3423
9173,SAME_PREMISES_AS,6024
3096,APPRENTICED_TO,324
3096,HAD_APPRENTICE,2561
3096,SUCCEEDED__BY,2794
3096,CHILD_OF,3096
3096,TOOK_OVER_FROM,3110
2567,SEE_ALSO,2566
2566,SEE_ALSO,2567
7500,SEE_ALSO,7501
3223,APPRENTICED_TO,1140
7501,SEE_ALSO,7500
1654,SEE_ALSO,1435
7502,SEE_ALSO,5670
3377,APPRENTICED_TO,49
2568,HAD_APPRENTICE,2866
2568,APPRENTICED_TO,2442
1613,APPRENTICED_TO,2530
834,APPRENTICED_TO,99
7504,SEE_ALSO,4514
4514,SEE_ALSO,7504
4514,SEE_ALSO,7504
4514,APPRENTICED_TO,3487
2569,SEE_ALSO,3456
3456,CHILD_OF,3455
3455,HAD_APPRENTICE,3962
3455,SPOUSE_OF,3454
3455,CHILD_OF,2569
3455,PARENT_OF,3456
3454,SUCCEEDED__BY,461
2569,HAD_APPRENTICE,4463
3455,TOOK_OVER_FROM,5793
3454,SPOUSE_OF,3455
3454,TOOK_OVER_FROM,3455
2569,SUCCEEDED__BY,5793
2569,SEE_ALSO,3455
2569,PARENT_OF,3455
2569,PARTNERSHIP,5793
2569,APPRENTICED_TO,386
8935,TOOK_OVER_FROM,2569
8935,SUCCEEDED__BY,3455
461,SUCCEEDED__BY,3456
461,TOOK_OVER_FROM,3454
5793,TOOK_OVER_FROM,2569
3097,HAD_APPRENTICE,6000
2783,HAD_APPRENTICE,5302
8981,NEPHEW_NIECE_OF,3395
7507,APPRENTICED_TO,3440
404,SEE_ALSO,545
404,SEE_ALSO,2783
404,TOOK_OVER_FROM,544
3098,SEE_ALSO,3219
3098,SUCCEEDED__BY,840
4504,WORKED_FOR,749
241,PARTNERSHIP,239
241,APPRENTICED_TO,520
400,SEE_ALSO,8975
241,TOOK_OVER_FROM,239
520,PARTNERSHIP,239
1227,HAD_APPRENTICE,511
520,HAD_APPRENTICE,241
520,PARTNERSHIP,240
241,CHILD_OF,520
4516,SEE_ALSO,2213
2215,APPRENTICED_TO,1951
240,SUCCEEDED__BY,239
239,TOOK_OVER_FROM,240
239,SUCCEEDED__BY,241
5675,SEE_ALSO,5672
3070,SUCCEEDED__BY,8591
5673,SAME_PREMISES_AS,5672
8830,SEE_ALSO,5672
3070,SEE_ALSO,5675
3070,SEE_ALSO,8590
1065,SEE_ALSO,1709
8590,SEE_ALSO,3070
5561,SUCCEEDED__BY,5464
5672,SAME_PREMISES_AS,5673
10580,SEE_ALSO,5675
1709,SUCCEEDED__BY,1065
5464,ASSOCIATED_WITH,5601
8591,TOOK_OVER_FROM,3070
7511,SEE_ALSO,5672
7512,SUCCEEDED__BY,7512
787,SEE_ALSO,4114
787,SEE_ALSO,9153
787,SUPPLIED_BY,4600
787,SEE_ALSO,786
787,EMPLOYED_BY,9558
4525,SEE_ALSO,4524
4524,SEE_ALSO,4525
1297,CHILD_OF,377
377,ASSOCIATED_WITH,674
377,PARENT_OF,1297
377,APPRENTICED_TO,10
377,HAD_APPRENTICE,728
377,HAD_APPRENTICE,8956
377,ASSOCIATED_WITH,164
377,ASSOCIATED_WITH,641
1286,CHILD_OF,377
1286,SIBLING_OF,1297
1297,APPRENTICED_TO,674
2216,CHILD_OF,812
4526,TOOK_OVER_FROM,4527
812,PARENT_OF,2216
812,APPRENTICED_TO,1073
812,SUCCEEDED__BY,2216
2216,SUCCEEDED__BY,4527
2216,TOOK_OVER_FROM,812
4527,SUCCEEDED__BY,4526
4527,TOOK_OVER_FROM,2216
1405,SEE_ALSO,1404
1404,SEE_ALSO,1405
3099,SEE_ALSO,4528
10462,TOOK_OVER_FROM,10463
4528,SEE_ALSO,3099
10075,SUCCEEDED__BY,10074
10463,SUCCEEDED__BY,10462
10296,TOOK_OVER_FROM,10074
4529,SEE_ALSO,8607
2872,SEE_ALSO,1345
1345,SUCCEEDED__BY,3101
5530,PARTNERSHIP,2872
1345,HAD_APPRENTICE,3100
1345,HAD_APPRENTICE,5530
1345,HAD_APPRENTICE,3101
1345,PARENT_OF,3101
3100,SIBLING_OF,3101
3101,TOOK_OVER_FROM,1345
1345,APPRENTICED_TO,1355
3101,CHILD_OF,1345
3101,SIBLING_OF,3100
3101,APPRENTICED_TO,1345
2872,SEE_ALSO,3101
5530,APPRENTICED_TO,1345
3101,SEE_ALSO,2872
4294,HAD_APPRENTICE,847
8607,SEE_ALSO,4530
8607,SEE_ALSO,4529
1345,PARENT_OF,3100
3100,CHILD_OF,1345
3100,SIBLING_OF,5530
3100,APPRENTICED_TO,1345
1345,SEE_ALSO,2872
4294,HAD_APPRENTICE,672
3100,TOOK_OVER_FROM,2872
4294,HAD_APPRENTICE,4297
4294,APPRENTICED_TO,187
2872,SUCCEEDED__BY,3100
4596,CHILD_OF,2217
4531,SEE_ALSO,2218
4531,SUCCEEDED__BY,2217
4532,SEE_ALSO,2219
5439,ASSOCIATED_WITH,1612
2218,SEE_ALSO,1612
8982,SEE_ALSO,2219
1612,PARTNERSHIP,2218
1612,SEE_ALSO,2217
1612,SEE_ALSO,2219
1612,ASSOCIATED_WITH,5439
2870,SEE_ALSO,2219
2219,SEE_ALSO,2870
2219,SEE_ALSO,1612
2219,SEE_ALSO,2217
2219,PARTNERSHIP,2218
2218,SEE_ALSO,2219
2218,SEE_ALSO,2217
2217,SEE_ALSO,2219
2217,SEE_ALSO,1612
2217,SEE_ALSO,2218
2217,TOOK_OVER_FROM,4531
2217,SUCCEEDED__BY,5680
9366,SUCCEEDED__BY,6409
9366,TOOK_OVER_FROM,5573
7518,SEE_ALSO,5679
7517,TOOK_OVER_FROM,5679
7517,SEE_ALSO,8244
7517,TOOK_OVER_FROM,7654
7517,SUCCEEDED__BY,7517
5680,TOOK_OVER_FROM,2217
9782,ASSOCIATED_WITH,9781
9782,SAME_PREMISES_AS,9781
709,SUCCEEDED__BY,8
709,UNCLE_AUNT_OF,8
2220,SEE_ALSO,1611
2220,APPRENTICED_TO,1391
1611,SEE_ALSO,2220
7521,SUPPLIED_TO,7981
10024,SEE_ALSO,5431
10024,SEE_ALSO,10025
