id,other_trades,other_trades_parenth,role_primary,relation_to,guild_memberships,seller_descriptions,maker_descriptions,material,qualifier_im,seller_trades,seller_trades_parenth,maker_trades,maker_trade_parentheses_1,maker_qualifier
2290,,,,,,,,,,,,Barometer,,
2291,,,,,,,,,,,,,,
2292,,,,,,,,,,,,Barometer,,
2292,,,,,,,,,,,,Barometer,,
2292,,,,,,,Philosophical,,,,,,,
2292,,,,,,,,,,,,,,
2293,,,,,,,,,,,,,,
2294,,,,,,,,,,,,,,
2295,,,,,,,,,,,,Thermometer,,
2295,,,,,,,,,,,,Barometer,,
2296,,,,,,,Philosophical,,,,,,,
2296,,,,,,,Mathematical,,,,,,,
2296,,,,,,,,,,,,,,
2297,,,,,,,,,,,,,,
2298,,,,,,,,,,,,Compass,,
2298,,,,,,,,,,,,Compass,,
2298,,,,,,,Nautical,,,,,,,
2298,,,,,,,Mathematical,,,,,,,
2298,,,,,Stationers,,,,,,,,,
2299,,,,,,,Mathematical,,,,,,,
2299,,,,,,,,,,,,,,
2300,,,,,,,Mathematical,,,,,,,
2301,,,,,,,,,,,,Thermometer,,
2301,,,,,,,,,,,,Barometer,,
2302,,,,,,,,,,,,Measure,,
2303,,,,,,,Mathematical,,,,,,,
2304,,,,,,,Mathematical,,,,,,,
2304,,,,,,,Philosophical,,,,,,,
2304,,,,,,,Optical,,,,,,,
2305,,,,,,,,,,,,Rule,,
2306,,,,,,,Philosophical,,,,,,,
2306,,,,,,,Mathematical,,,,,,,
2306,,,,,,,,,,,,,,
2307,,,,,,,,,,,,Rule,,
2308,,,,,,,,,,,,,,
2309,,,,,,,Mathematical,,,,,,,
2309,,,,,,,,,,,,,,
2310,,,,,,,,,,,,Rule,Mathematical ,
2310,,,,,,,,,,,,Rule,Ivory & Box,
2311,,,,,,,Mathematical,,,,,,,
2311,,,,,,,,,,,,,,
2312,,,,,,,Mathematical,,,,,,,
2312,,,,,,,Philosophical,,,,,,,
2312,,,,,,,Optical,,,,,,,
2312,,,,,,,,,,,,,,
2312,,,,,Masons,,,,,,,,,
2312,,,,,Spectaclemakers,,,,,,,,,
2313,,,,,,,,,,,,Case,instrument,
2313,,,,,,,,,,,,Case,instrument,
2313,,,,,,,Drawing,,,,,,,
2313,,,,,,,Mathematical,,,,,,,
2314,,,,,,,Mathematical,,,,,,,
2315,,,,,,,,,,,,Spectacle,,
2315,,,,,,,,,,,,Spectacle,,
2315,,,,,,,Philosophical,,,,,,,
2315,,,,,,,,,,,,,,
2316,,,,,,,,,,,,Telescope,,
2317,,,,,,,Mathematical,,,,,,,
2318,,,,,,,Mathematical,,,,,,,
2318,,,,,,,Philosophical,,,,,,,
2318,,,,,,,Optical,,,,,,,
2318,,,Turner ,brass,,,,,,,,,,
2319,,,,,,,,,,,,Tube,,
2319,,,,,,,,,,,,Tube,,
2319,,,,,,,,,,,,Tube,,
2319,,,,,,,,,,,,Tube,,
2319,,,,,,,Philosophical,,,,,,,
2319,,,,,,,Mathematical,,,,,,,
2319,,,,,,,,,,,,,,
2320,,,,,,,Mathematical,,,,,,,
2321,,,,,,,Optical,,,,,,,
2321,,,,,,,,,,,,,,
2321,,,,,Merchant Taylors,,,,,,,,,
2322,,,,,,,,,,,,,,
2323,,,,,,,Mathematical,,,,,,,
2324,,,,,,,Mathematical,,,,,,,
2324,,,,,,,Philosophical,,,,,,,
2324,,,,,,,Optical,,,,,,,
2324,,,,,Stationers,,,,,,,,,
2324,,,Ironmonger,iron,,,,,,,,,,
2325,,,,,,,,,,,,,,
2325,,,Smith ,gold,,,,,,,,,,
2325,,,Jeweller,,,,,,,,,,,
2326,,,,,,,Philosophical,,,,,,,
2326,,,,,,,Mathematical,,,,,,,
2326,,,,,,,,,,,,,,
2326,,,,,Spectaclemakers,,,,,,,,,
2327,,,,,,,,,,,,,,
2328,,,,,,,,,,,,,,
2329,,,,,,,,,,,,Magnet,,
2329,,,,,,,,,,,,Magnet,,
2329,,,,,,,,,,,,Spectacle,,
2329,,,,,,,,,,,,Spectacle,,
2329,,,,,,,,,,,,,,
2330,,,,,,,,,,,,Spectacle,,
2330,,,,,,,,,,,,Spectacle,,
2330,,,,,,,,,,,,,,
2331,,,,,,,,,,,,Magnet,,
2331,,,,,,,,,,,,Magnet,,
2331,,,,,,,,,,,,Spectacle,,
2331,,,,,,,,,,,,Spectacle,,
2331,,,,,,,,,,,,,,
2332,,,,,,,Mathematical,,,,,,,
2332,,,,,,,Philosophical,,,,,,,
2332,,,,,,,Optical,,,,,,,
2333,,,,,,,,,,,,Spectacle,,
2333,,,,,,,,,,,,Spectacle,,
2333,,,,,,,,,,,,,,
2334,,,,,,,,,,,,Magnet,,
2334,,,,,,,,,,,,Spectacle,,
2335,,,,,,,,,,Map,,,,
2335,,,,,,,,,,Chart,,,,
2335,,,,,,,Nautical,,,,,,,
2335,,,,,Spectaclemakers,,,,,,,,,
2335,,,Teacher ,,,,,,,,,,,
2335,,,Publisher,,,,,,,,,,,
2336,,,,,,,Mathematical,,,,,,,
2336,,,,,,,Philosophical,,,,,,,
2336,,,,,,,Optical,,,,,,,
2337,,,,,,,,,,,,,,
2338,,,,,,,Mathematical,,,,,,,
2339,,,,,,,Mathematical,,,,,,,
2339,,,,,,,Philosophical,,,,,,,
2339,,,,,,,Optical,,,,,,,
2340,,,,,,,,,,,,,,
2341,,,,,,,,,,,,Barometer,,
2341,,,,,,,,,,,,Barometer,,
2341,,,,,,,Mathematical,,,,,,,
2341,,,,,,,,,,,,,,
2342,,,,,,,Drawing,,,,,,,
2342,,,,,,,Optical,,,,,,,
2342,,,,,,,Mathematical,,,,,,,
2342,,,,,,,,,,,,,,
2342,,,Dealer ,,,,,,,,,,,
2343,,,,,,,,,,,,Globe,,
2343,,,,,,,,,,Map,,,,
2343,,,,,Clothworkers,,,,,,,,,
2343,,,Surveyor,land,,,,,,,,,,
2344,,,,,,,,,,,,Spectacle,,
2344,,,,,,,,,,,,Spectacle,,
2344,,,,,,,,,,,,Spectacle,,
2344,,,,,,,,,,,,Spectacle,,
2344,,,,,,,,,,,,Spectacle,,
2344,,,,,,,,,,,,Spectacle,,
2344,,,,,,,Mathematical,,,,,,,
2344,,,,,,,Philosophical,,,,,,,
2344,,,,,,,Optical,,,,,,,
2344,,,,,,,,,,,,,,
2344,,,Exporter,,,,,,,,,,,
2345,,,,,,,,,,,,Scale,,
2345,,,,,,,,,,,,Scale,,
2345,,,,,,,,,,,,Scale,,
2345,,,,,,,,,,,,Scale,,
2345,,,,,,,Surgical,,,,,,,
2345,,,,,Barbers,,,,,,,,,
2345,,,,,Cutlers,,,,,,,,,
2348,,,,,,,,,,,,Scale,,
2349,,,,,,,,,,,,Scale,,
2350,,,,,,,,,,,,Scale,,
2351,,,,,,,,,,,,Scale,,
2353,,,Engraver,,,,,,,,,,,
2354,,,,,,,,,,,,Watch,,
2354,,,,,,,,,,,,Clock,,
2354,,,,,Merchant Taylors,,,,,,,,,
2355,,,,,,,,,,,,Scale,,
2356,,,,,,,,,,,,Scale,,
2356,,,,,,,,,,,,Scale,,
2356,,,Smith ,lock,,,,,,,,,,
2358,,,Brazier,,,,,,,,,,,
2358,,,Ironmonger,iron,,,,,,,,,,
2359,,,,,,,,,,,,Scale,,
2359,,,,,Blacksmiths,,,,,,,,,
2360,,,,,,,,,,,,Scale,,
2360,,,,,Blacksmiths,,,,,,,,,
2363,,,,,,,,,,,,Scale,,
2363,,,,,Clothworkers,,,,,,,,,
2364,,,,,Founders,,,,,,,,,
2365,,,,,,,,,,,,Scale,,
2366,,,,,,,,,,,,Watch,,
2366,,,Watchmaker,,,,,,,,,,,
2367,,,,,,,,,,,,Scale,,
2367,,,,,Blacksmiths,,,,,,,,,
2368,,,,,Goldsmiths,,,,,,,,,
2368,,,Engraver,seal,,,,,,,,,,
2368,,,Jeweller,,,,,,,,,,,
2368,,,Engraver,,,,,,,,,,,
2369,,,,,,,,,,Book,,,,
2370,,,,,,,,,,,,Scale,,
2370,,,,,,,,,,,,Scale,,
2370,,,,,,,,,,,,Scale,,
2370,,,,,,,,,,,,Scale,,
2370,,,,,Goldsmiths,,,,,,,,,
2370,,,Jeweller,,,,,,,,,,,
2370,,,Engraver,,,,,,,,,,,
2371,,,,,,,,,,,,Scale,,
2371,,,Brazier,,,,,,,,,,,
2372,,,,,,,,,,,,Scale,,
2372,,,,,,,,,,,,Scale,,
2372,,,,,Armourers,,,,,,,,,
2372,,,,,Brasiers,,,,,,,,,
2372,,,Merchant ,coal,,,,,,,,,,
2374,,,,,,,,,,,,Scale,,
2374,,,,,Blacksmiths,,,,,,,,,
2376,,,,,,,,,,,,Scale,,
2377,,,,,,,,,,,,Scale,,
2377,,,,,Blacksmiths,,,,,,,,,
2378,,,,,,,,,,,,Scale,,
2378,,,,,Blacksmiths,,,,,,,,,
2379,,,,,,,,,,,,Scale,,
2379,,,,,Haberdashers,,,,,,,,,
2380,,,,,,,,,,,,Scale,,
2381,,,Smith ,gold,,,,,,,,,,
2382,,,,,,,,,,,,Scale,,
2382,,,,,Blacksmiths,,,,,,,,,
2383,,,Merchant ,,,,,,,,,,,
2384,,,,,,,,,,,,Scale,,
2384,,,,,Blacksmiths,,,,,,,,,
2385,,,,,,,,,,,,Scale,,
2386,,,,,,,,,,,,Scale,,
2386,,,,,,,,,,,,Scale,,
2386,,,,,Armourers,,,,,,,,,
2386,,,,,Brasiers,,,,,,,,,
2387,,,,,,,Mathematical,,,,,,,
2388,,,,,Goldsmiths,,,,,,,,,
2388,,,Smith ,gold,,,,,,,,,,
2389,,,,,,,,,,,,Scale,,
2389,,,,,Blacksmiths,,,,,,,,,
2390,,,,,,,,,,,,Scale,,
2390,,,,,Blacksmiths,,,,,,,,,
2392,,,,,,,,,,,,Scale,,
2393,,,Smith ,gold,,,,,,,,,,
2394,,,,,,,,,,,,Scale,,
2394,,,,,,,,,,,,Scale,,
2394,,,,,Blacksmiths,,,,,,,,,
2394,,,,,Clothworkers,,,,,,,,,
2395,,,,,,,,,,,,Scale,,
2395,,,,,Blacksmiths,,,,,,,,,
2396,,,,,,,,,,,,Scale,,
2396,,,,,Blacksmiths,,,,,,,,,
2397,,,,,,,,,,,,Watch,,
2397,,,Jeweller,,,,,,,,,,,
2398,,,,,,,,,,,,Watch,,
2398,,,Smith ,silver,,,,,,,,,,
2400,,,,,,,,,,,,Scale,,
2400,,,,,Blacksmiths,,,,,,,,,
2401,,,,,,,,,,,,Scale,,
2401,,,,,Blacksmiths,,,,,,,,,
2402,,,,,,,,,,,,Scale,,
2402,,,,,Blacksmiths,,,,,,,,,
2403,,,Manufacturer,,,,,,,,,,,
2403,,,Merchant ,,,,,,,,,,,
2404,,,,,,,,,,,,Scale,,
2404,,,Smith ,bright,,,,,,,,,,
2405,,,,,,,,,,,,Scale,,
2405,,,,,Blacksmiths,,,,,,,,,
2406,,,,,,,,,,,,Scale,,
2410,,,,,,,,,,,,Scale,,
2411,,,,,,,,,,,,Scale,,
2411,,,,,Blacksmiths,,,,,,,,,
2412,,,,,,,,,,,,Scale,,
2412,,,,,Blacksmiths,,,,,,,,,
2413,,,,,,,,,,,,Tool,watch,
2413,,,,,,,,,,,,Scale,,
2414,,,,,,,,,,,,Tool,watch,
2415,,,,,,,,,,,,Scale,,
2415,,,,,,,,,,,,Gun,,
2415,,,,,Gunmakers,,,,,,,,,
2416,,,Roller,,,,,,,,,,,
2417,,,,,Blacksmiths,,,,,,,,,
2418,,,,,Blacksmiths,,,,,,,,,
2419,,,,,Blacksmiths,,,,,,,,,
2420,,,Smith ,gold,,,,,,,,,,
2420,,,Jeweller,,,,,,,,,,,
2421,,,,,,,,,,,,Scale,,
2422,,,,,,,,,,,,Scale,,
2423,,,,,,,,,,,,Scale,,
2423,,,,,Blacksmiths,,,,,,,,,
2424,,,,,,,,,,,,Steelyard,,
2425,,,,,,,,,,,,Clock,,
2426,,,,,,,,,,,,Scale,,
2426,,,,,Blacksmiths,,,,,,,,,
2427,,,,,,,,,,,,Scale,,
2429,,,,,,,,,,,,Scale,,
2429,,,,,Haberdashers,,,,,,,,,
2430,,,,,,,,,,,,Scale,,
2430,,,,,Blacksmiths,,,,,,,,,
2431,,,,,,,,,,,,Scale,,
2431,,,,,Blacksmiths,,,,,,,,,
2432,,,,,,,,,,,,Watch,,
2432,,,,,,,,,,,,Watch,,
2432,,,,,,,,,,,,Clock,,
2432,,,,,,,,,,,,Clock,,
2432,,,Smith ,gold,,,,,,,,,,
2432,,,Jeweller,,,,,,,,,,,
2433,,,Smith ,gold,,,,,,,,,,
2434,,,,,,,,,,,,Steelyard,pocket,
2434,,,,,,,,,,,,Lock,,
2435,,,,,Hammermen,,,,,,,,,
2435,,,Founder ,brass,,,,,,,,,,
2435,,,Brazier,,,,,,,,,,,
2437,,,,,,,,,,,,Scale,,
2438,,,,,,,,,,,,Scale,,
2439,,,,,,,,,,,,Scale,,
2439,,,,,Haberdashers,,,,,,,,,
2440,,,,,,,,,,,,Scale,,
2441,,,,,,,,,,,,Scale,,
2441,,,,,Blacksmiths,,,,,,,,,
2442,,,,,,,,,,,,Warming pan,,
2442,,,,,,,,,,,,Candlestick,,
2442,,,,,,,,,,,,Scale,,
2442,,,,,Blacksmiths,,,,,,,,,
2443,,,,,,,,,,,,Steelyard,,
2443,,,,,,,,,,,,Screwplate,,
2443,,,,,,,,,,,,Scale,,
2446,,,Smith ,gold,,,,,,,,,,
2447,,,,,,,,,,,,Steelyard,pocket,
2447,,,Keeper ,shop,,,,,,,,,,
2448,,,,,,,,,,,,Steelyard,pocket,
2449,,,,,,,,,,,,Steelyard,pocket,
2450,,,,,,,Mathematical,,,,,,,
2450,,,,,Goldsmiths,,,,,,,,,
2451,,,,,Hammermen,,,,,,,,,
2451,,,Smith ,,,,,,,,,,,
2452,,,,,,,,,,,,Steelyard,pocket,
2453,,,,,,,,,,,,Steelyard,pocket,
2455,,,Ironmonger,iron,,,,,,,,,,
2457,,,,,,,,,,,,Scale,,
2457,,,,,Blacksmiths,,,,,,,,,
2459,,,,,,,,,,,,Clock,,
2459,,,Smith ,white,,,,,,,,,,
2460,,,,,,,,,,,,Scale,,
2460,,,,,Blacksmiths,,,,,,,,,
2462,,,,,Blacksmiths,,,,,,,,,
2463,,,,,,,,,,,,Scale,,
2463,,,,,Blacksmiths,,,,,,,,,
2464,,,,,,,,,,,,Scale,,
2464,,,,,Skinners,,,,,,,,,
2465,,,,,,,,,,,,Fanlight,,
2465,,,,,,,,,,,,Scale,,
2465,,,Smith ,bright,,,,,,,,,,
2467,,,,,,,,,,,,Scale,,
2467,,,,,Blacksmiths,,,,,,,,,
2468,,,,,Blacksmiths,,,,,,,,,
2469,,,,,,,,,,,,Scale,,
2469,,,,,Blacksmiths,,,,,,,,,
2470,,,,,,,,,,,,Watch,,
2470,,,Smith ,gold,,,,,,,,,,
2471,,,,,,,,,,,,Steelyard,,
2471,,,,,,,,,,,,Scale,,
2472,,,,,,,,,,,,Scale,,
2472,,,,,Blacksmiths,,,,,,,,,
2473,,,,,,,,,,,,Scale,,
2473,,,,,Blacksmiths,,,,,,,,,
2474,,,,,,,,,,,,Scale,,
2474,,,,,Blacksmiths,,,,,,,,,
2475,,,,,,,,,,,,Scale,,
2475,,,,,Blacksmiths,,,,,,,,,
2476,,,,,,,,,,,,Scale,,
2477,,,,,,,,,,,,Scale,,
2477,,,,,Skinners,,,,,,,,,
2478,,,,,,,,,,,,Scale,,
2480,,,,,,,,,,,,Scale,,
2480,,,,,Haberdashers,,,,,,,,,
2481,,,,,,,,,,,,Scale,,
2481,,,,,Skinners,,,,,,,,,
2482,,,,,,,,,,,,Scale,,
2482,,,,,,,,,,,,Scale,,
2482,,,,,Blacksmiths,,,,,,,,,
2482,,,,,Skinners,,,,,,,,,
2483,,,,,,,,,,,,Scale,,
2484,,,,,,,,,,,,Scale,,
2484,,,,,,,,,,,,Scale,,
2484,,,,,Skinners,,,,,,,,,
2485,,,,,,,,,,,,Clock,,
2486,,,,,,,,,,,,Steelyard,,
2487,,,,,,,,,,,,Scale,,
2487,,,,,Haberdashers,,,,,,,,,
2488,,,,,,,,,,,,Steelyard,pocket,
2488,,,,,,,,,,,,Scale,,
2488,,,Manufacturer,roast,,,,,,,,,,
2490,,,,,Hammermen,,,,,,,,,
2491,,,Smith ,,,,,,,,,,,
2492,,,,,,,,,,,,Scale,,
2493,,,,,,,,,,,,Scale,,
2494,,,,,,,,,,,,Scale,,
2494,,,,,Blacksmiths,,,,,,,,,
2496,,,,,,,,,,,,Scale,,
2496,,,,,Blacksmiths,,,,,,,,,
2497,,,,,,,,,,,,Scale,,
2498,,,,,,,,,,,,Scale,,
2499,,,,,Hammermen,,,,,,,,,
2500,,,Founder ,,,,,,,,,,,
2500,,,Ironmonger,iron,,,,,,,,,,
2501,,,,,Stationers,,,,,,,,,
2502,,,,,,,Mathematical,,,,,,,
2502,,,,,Stationers,,,,,,,,,
2503,,,,,,,Mathematical,,,,,,,
2503,,,,,Stationers,,,,,,,,,
2504,,,,,,,Mathematical,,,,,,,
2504,,,,,Stationers,,,,,,,,,
2505,,,,,Stationers,,,,,,,,,
2506,,,,,,,,,,,,Barometer,,
2507,,,,,,,Mathematical,,,,,,,
2507,,,,,Stationers,,,,,,,,,
2509,,,,,,,Mathematical,,,,,,,
2509,,,,,Stationers,,,,,,,,,
2510,,,,,,,Mathematical,,,,,,,
2510,,,,,Stationers,,,,,,,,,
2511,,,,,,,Mathematical,,,,,,,
2511,,,,,Stationers,,,,,,,,,
2512,,,,,,,Mathematical,,,,,,,
2512,,,,,Stationers,,,,,,,,,
2513,,,,,,,Mathematical,,,,,,,
2513,,,,,Stationers,,,,,,,,,
2514,,,,,,,,,,,,Rule,,
2514,,,,,,,Mathematical,,,,,,,
2514,,,,,Stationers,,,,,,,,,
2515,,,,,,,Mathematical,,,,,,,
2515,,,,,Stationers,,,,,,,,,
2516,,,,,,,Mathematical,,,,,,,
2516,,,,,Stationers,,,,,,,,,
2517,,,,,,,Mathematical,,,,,,,
2517,,,,,Stationers,,,,,,,,,
2518,,,,,,,Mathematical,,,,,,,
2518,,,,,Stationers,,,,,,,,,
2519,,,,,,,Mathematical,,,,,,,
2519,,,,,Stationers,,,,,,,,,
2520,,,,,,,Mathematical,,,,,,,
2520,,,,,Stationers,,,,,,,,,
2521,,,,,,,Mathematical,,,,,,,
2521,,,,,Stationers,,,,,,,,,
2521,,,Turner ,optical,,,,,,,,,,
2521,,,Turner ,math,,,,,,,,,,
2522,,,,,,,Optical,,,,,,,
2522,,,,,,,Mathematical,,,,,,,
2522,,,,,Stationers,,,,,,,,,
2523,,,,,,,Mathematical,,,,,,,
2523,,,,,Stationers,,,,,,,,,
2524,,,,,,,Mathematical,,,,,,,
2524,,,,,Stationers,,,,,,,,,
2525,,,,,,,Mathematical,,,,,,,
2525,,,,,Stationers,,,,,,,,,
2526,,,,,,,Mathematical,,,,,,,
2526,,,,,Stationers,,,,,,,,,
2527,,,,,,,Mathematical,,Master,,,,,
2527,,,,,Tinplate Workers,,,,,,,,,
2527,,,Worker ,tinplate,,,,,,,,,,
2528,,,,,,,Mathematical,,,,,,,
2528,,,,,Stationers,,,,,,,,,
2529,,,,,,,Mathematical,,,,,,,
2529,,,,,Stationers,,,,,,,,,
2530,,,,,,,Optical,,,,,,,
2530,,,,,,,Mathematical,,,,,,,
2530,,,,,Stationers,,,,,,,,,
2531,,,,,,,Optical,,,,,,,
2531,,,,,Stationers,,,,,,,,,
2532,,,,,,,Mathematical,,,,,,,
2532,,,,,Stationers,,,,,,,,,
2533,,,,,,,Mathematical,,,,,,,
2533,,,,,Stationers,,,,,,,,,
2534,,,,,,,Mathematical,,,,,,,
2534,,,,,Stationers,,,,,,,,,
2535,,,,,,,Mathematical,,,,,,,
2535,,,,,Stationers,,,,,,,,,
2536,,,,,Joiners,,,,,,,,,
2537,,,,,,,,,,,,,,
2537,,,,,Stationers,,,,,,,,,
2537,,,Turner ,optical,,,,,,,,,,
2540,,,,,,,Mathematical,,,,,,,
2540,,,,,,,,,,,,,,
2541,,,,,,,Optical,,,,,,,
2541,,,,,,,Mathematical,,,,,,,
2541,,,,,Drapers,,,,,,,,,
2541,,,Founder ,brass,,,,,,,,,,
2541,,,Turner ,brass,,,,,,,,,,
2542,,,,,,,Mathematical,,,,,,,
2542,,,,,Stationers,,,,,,,,,
2543,,,,,,,Mathematical,,,,,,,
2543,,,,,Stationers,,,,,,,,,
2544,,,,,,,Mathematical,,,,,,,
2544,,,,,Stationers,,,,,,,,,
2545,,,,,,,Mathematical,,,,,,,
2545,,,,,Stationers,,,,,,,,,
2546,,,,,,,Mathematical,,,,,,,
2546,,,,,Joiners,,,,,,,,,
2547,,,,,,,Mathematical,,,,,,,
2547,,,,,Masons,,,,,,,,,
2548,,,,,,,,,,,,Rule,,
2548,,,,,Stationers,,,,,,,,,
2549,,,,,,,,,,,,Watch,,
2549,,,,,Goldsmiths,,,,,,,,,
2549,,,Smith ,gold,,,,,,,,,,
2550,,,,,,,,,,,,Scale,,
2551,,,,,,,,,,,,Scale,,
2552,,,,,,,,,,,,Scale,,
2553,,,Smith ,,,,,,,,,,,
2555,,,,,,,,,,,,Scale,,
2556,,,,,,,,,,,,Scale,,
2556,,,,,Blacksmiths,,,,,,,,,
2557,,,,,,,,,,,,Scale,,
2557,,,,,Blacksmiths,,,,,,,,,
2558,,,,,,,,,,,,Scale,,
2558,,,,,Blacksmiths,,,,,,,,,
2559,,,,,,,,,,,,Scale,,
2559,,,,,Blacksmiths,,,,,,,,,
2560,,,,,,,,,,,,Scale,,
2561,,,,,,,,,,,,Scale,,
2561,,,,,Blacksmiths,,,,,,,,,
2562,,,,,,,,,,,,Scale,,
2563,,,,,,,,,,,,Scale,,
2563,,,,,,,,,,,,Scale,,
2563,,,,,,,,,,,,Scale,,
2563,,,Worker ,wire,,,,,,,,,,
2564,,,,,,,,,,,,Watch,,
2565,,,,,,,,,,,,Scale,,
2565,,,,,Blacksmiths,,,,,,,,,
2567,,,,,,,,,,,,Scale,,
2568,,,,,,,,,,,,Scale,,
2568,,,,,Blacksmiths,,,,,,,,,
2569,,,,,,,,,,,,Scale,,
2569,,,,,,,,,,,,Scale,,
2569,,,,,Blacksmiths,,,,,,,,,
2569,,,,,Weavers,,,,,,,,,
2570,,,,,,,,,,,,Scale,,
2571,,,,,,,,,,,,Scale,,
2571,,,,,,,,,,,,Scale,,
2571,,,Brazier,,,,,,,,,,,
2572,,,,,,,,,,,,Scale,,
2572,,,,,Blacksmiths,,,,,,,,,
2573,,,,,,,,,,,,Scale,,
2573,,,,,Blacksmiths,,,,,,,,,
2574,,,,,,,,,,,,Paper,,
2574,,,Factor,,,,,,,,,,,
2576,,,,,,,,,,,,Toy,,
2576,,,,,,,,,,,,Toy,,
2576,,,,,,,,,,,,Gun,lock,
2576,,,,,,,,,,,,Gun,lock,
2576,,,,,,,,,,,,Scale,,
2576,,,,,,,,,,,,Scale,,
2576,,,Engineer,,,,,,,,,,,
2576,,,Smith ,silver,,,,,,,,,,
2577,,,,,,,,,,,,Scale,,
2577,,,Brazier,,,,,,,,,,,
2578,,,,,,,,,,,,Scale,,
2578,,,,,,,,,,,,Scale,,
2578,,,,,Blacksmiths,,,,,,,,,
2578,,,,,Haberdashers,,,,,,,,,
2579,,,,,,,,,,,,Scale,,
2580,,,,,,,,,,,,Scale,,
2583,,,,,,,,,,,,Gun,part,
2583,,,,,,,,,,,,Toy,,
2583,,,,,,,,,,,,Scale,,
2584,,,,,,,,,,,,Scale,,
2584,,,,,,,,,,Coal,,,,
2585,,,,,,,,,,,,,,
2586,,,,,,,,,,,,Scale,,
2586,,,,,,,,,,,,Coffin furniture,,
2586,,,Sinker ,die,,,,,,,,,,
2587,,,,,,,,,,,,Scale,,
2588,,,,,,,,,,,,Toy,,
2588,,,,,,,,,,,,Scale,,
2588,,,Smith ,jobbing,,,,,,,,,,
2590,,,,,,,,,,,,Scale,,
2590,,,,,Blacksmiths,,,,,,,,,
2592,,,,,,,,,,,,Scale,,
2592,,,,,Blacksmiths,,,,,,,,,
2593,,,,,,,,,,,,Scale,,
2593,,,,,,,,,,,,Watch,,
2593,,,,,,,,,,,,Clock,,
2593,,,,,,,Surgical,,,,,,,
2594,,,,,,,,,,,,Steelyard,,
2595,,,,,,,,,,,,Scale,,
2595,,,,,Blacksmiths,,,,,,,,,
2596,,,,,,,,,,,,Scale,,
2596,,,,,Blacksmiths,,,,,,,,,
2597,,,,,Blacksmiths,,,,,,,,,
2597,,,Smith ,,,,,,,,,,,
2598,,,,,,,Mathematical,,,,,,,
2598,,,Engineer,,,,,,,,,,,
2598,,,Surveyor,,,,,,,,,,,
2599,,,,,,,,,,,,Scale,,
2599,,,,,Blacksmiths,,,,,,,,,
2600,,,,,,,,,,,,Scale,,
2600,,,,,,,,,,,,Scale,,
2600,,,,,Hammermen,,,,,,,,,
2600,,,Wright,,,,,,,,,,,
2600,,,Adjuster ,scale,,,,,,,,,,
2602,,,,,,,Mathematical,,,,,,,
2602,,,,,,,,,,,,,,
2603,,,,,,,,,,Map,,,,
2603,,,,,,,,,,Globe,,,,
2603,,,,,,,,,,,,,,
2604,,,,,,,,,,,,Spectacle,,
2604,,,,,,,,,,Instrument,,,,
2605,,,,,,,,,,,,Thermometer,,
2605,,,,,,,,,,,,Barometer,,
2606,,,,,,,,,,,,Thermometer,,
2606,,,,,,,,,,,,Barometer,,
2607,,,,,,,Mathematical,,,,,,,
2607,,,,,,,Philosophical,,,,,,,
2607,,,,,,,Optical,,,,,,,
2608,,,,,,,,,,,,Rule,,
2608,,,,,,,,,,,,Rule,,
2608,,,,,,,Mathematical,,,,,,,
2608,,,,,,,,,,,,,,
2609,,,,,,,Philosophical,,,,,,,
2609,,,,,,,Mathematical,,,,,,,
2609,,,,,,,,,,,,,,
2609,,,,,Joiners,,,,,,,,,
2610,,,,,,,Nautical,,,,,,,
2610,,,,,,,Mathematical,,,,,,,
2610,,,,,,,Philosophical,,,,,,,
2610,,,,,,,Optical,,,,,,,
2610,,,,,,,,,,,,,,
2610,,,,,Makers of Playing Cards,,,,,,,,,
2610,,,Exporter,,,,,,,,,,,
2611,,,,,,,Philosophical,,,,,,,
2611,,,,,,,Mathematical,,,,,,,
2611,,,,,,,,,,,,,,
2612,,,,,,,Surgical,,,,,,,
2613,,,,,,,Philosophical,,,,,,,
2613,,,,,,,Mathematical,,,,,,,
2613,,,,,,,,,,,,,,
2614,,,,,,,Mathematical,,,,,,,
2614,,,,,,,Philosophical,,,,,,,
2614,,,,,,,Optical,,,,,,,
2615,,,,,,,,,,,,,,
2616,,,,,,,,,,,,,,
2617,,,,,,,Philosophical,,,,,,,
2617,,,,,,,Mathematical,,,,,,,
2618,,,,,,,,,,,,Microscope,,
2619,,,,,,,Mathematical,,,,,,,
2619,,,,,,,Philosophical,,,,,,,
2619,,,,,,,Optical,,,,,,,
2619,,,,,,,,,,,,,,
2619,,,,,Merchant Taylors,,,,,,,,,
2620,,,,,,,Mathematical,,,,,,,
2620,,,,,,,Philosophical,,,,,,,
2620,,,,,,,Optical,,,,,,,
2621,,,,,,,,,,,,Scale,,
2622,,,,,,,,,,,,Measure,,
2622,,,,,,,,,,,,Measure,,
2622,,,,,,,,,,,,Measure,,
2622,,,,,,,Mathematical,,,,,,,
2622,,,,,,,Philosophical,,,,,,,
2622,,,,,,,Optical,,,,,,,
2623,,,,,,,Mathematical,,,,,,,
2623,,,,,Clockmakers,,,,,,,,,
2623,,,,,Plumbers,,,,,,,,,
2624,,,,,,,Mathematical,,,,,,,
2625,,,,,,,Mathematical,,,,,,,
2625,,,,,Broderers,,,,,,,,,
2626,,,,,,,,,,Chart,,,,
2626,,,,,,,Nautical,,,,,,,
