source,target,relationship
3870,3902,TOOK_OVER_FROM
3924,3870,TOOK_OVER_FROM
3924,3882,SUCCEEDED__BY
3902,3870,SUCCEEDED__BY
2842,9275,EMPLOYED_BY
2842,9274,EMPLOYED_BY
2842,6513,SUCCEEDED__BY
2842,4840,SEE_ALSO
9275,6513,WORKED_FOR
9275,2842,WORKED_FOR
9275,9274,SIBLING_OF
9274,6513,WORKED_FOR
9274,9275,SIBLING_OF
9274,2842,WORKED_FOR
6513,2842,TOOK_OVER_FROM
6513,4840,SEE_ALSO
6513,9275,EMPLOYED_BY
6513,9274,EMPLOYED_BY
4840,6513,SEE_ALSO
6517,656,TOOK_OVER_FROM
656,141,TOOK_OVER_FROM
9327,9336,PARTNERSHIP
9327,9330,PARTNERSHIP
9327,9329,ASSOCIATED_WITH
9336,9330,ASSOCIATED_WITH
9336,9329,ASSOCIATED_WITH
9336,9327,ASSOCIATED_WITH
4841,2045,SEE_ALSO
2045,4841,SEE_ALSO
9330,9336,ASSOCIATED_WITH
9330,9327,ASSOCIATED_WITH
9330,7395,SEE_ALSO
9330,9329,SIBLING_OF
9329,9336,ASSOCIATED_WITH
9329,9327,ASSOCIATED_WITH
9329,7395,SEE_ALSO
9329,9330,SIBLING_OF
9891,9890,SUCCEEDED__BY
8939,1341,SEE_ALSO
8939,749,WORKED_FOR
1341,1342,SIBLING_OF
1341,1221,SIBLING_OF
9555,9554,TOOK_OVER_FROM
9554,9555,SUCCEEDED__BY
3872,3871,SEE_ALSO
3872,3873,SEE_ALSO
3872,3874,SEE_ALSO
3871,3872,SEE_ALSO
3871,1772,SEE_ALSO
3871,3873,SEE_ALSO
3873,3874,SEE_ALSO
3873,1772,SEE_ALSO
3874,1772,SEE_ALSO
2610,814,APPRENTICED_TO
2610,6362,HAD_APPRENTICE
2610,4932,HAD_APPRENTICE
2610,6519,SUCCEEDED__BY
2610,6795,ASSOCIATED_WITH
2610,2248,ASSOCIATED_WITH
814,2610,HAD_APPRENTICE
814,2168,HAD_APPRENTICE
6519,2610,TOOK_OVER_FROM
6795,10511,SEE_ALSO
2248,2619,HAD_APPRENTICE
2248,9842,HAD_APPRENTICE
2248,2610,ASSOCIATED_WITH
2248,2867,APPRENTICED_TO
6520,6519,TOOK_OVER_FROM
6520,6245,SUCCEEDED__BY
1221,1220,CHILD_OF
1220,1221,PARENT_OF
1220,1341,PARENT_OF
1220,173,APPRENTICED_TO
8918,8994,APPRENTICED_TO
8918,8697,ASSOCIATED_WITH
8697,5788,PARTNERSHIP
8697,4824,SEE_ALSO
8697,5699,EMPLOYED_BY
8697,8918,EMPLOYED_BY
8697,2977,PARTNERSHIP
2845,2844,SEE_ALSO
2845,3061,SAME_PREMISES_AS
6521,2846,SEE_ALSO
6521,4842,SEE_ALSO
2846,6521,SEE_ALSO
2846,4842,SEE_ALSO
9387,4842,SEE_ALSO
9387,2846,SEE_ALSO
4843,4844,SUCCEEDED__BY
4844,4843,TOOK_OVER_FROM
8952,749,WORKED_FOR
5127,4845,TOOK_OVER_FROM
5127,6525,SUCCEEDED__BY
4845,5127,SUCCEEDED__BY
6525,6524,SUCCEEDED__BY
6525,4845,SEE_ALSO
2729,2546,HAD_APPRENTICE
2729,2848,HAD_APPRENTICE
2729,5434,PARENT_OF
2729,3378,HAD_APPRENTICE
2546,2729,APPRENTICED_TO
2848,2849,SUCCEEDED__BY
2848,2581,CHILD_OF
5434,2729,APPRENTICED_TO
3378,2729,APPRENTICED_TO
1798,2487,APPRENTICED_TO
1798,3404,HAD_APPRENTICE
2487,2572,APPRENTICED_TO
2487,2429,HAD_APPRENTICE
2487,1798,HAD_APPRENTICE
2487,1904,HAD_APPRENTICE
3404,1798,APPRENTICED_TO
1792,1791,SEE_ALSO
1791,1792,SEE_ALSO
414,413,SUCCEEDED__BY
413,2370,ASSOCIATED_WITH
4256,5111,APPRENTICED_TO
4256,6526,PARTNERSHIP
4256,6527,SUCCEEDED__BY
5111,2137,APPRENTICED_TO
6526,4256,SUCCEEDED__BY
6527,4256,TOOK_OVER_FROM
2611,745,SEE_ALSO
745,630,ASSOCIATED_WITH
745,582,ASSOCIATED_WITH
745,1343,HAD_APPRENTICE
745,5476,HAD_APPRENTICE
745,6927,HAD_APPRENTICE
745,728,APPRENTICED_TO
745,5524,UNCLE_AUNT_OF
5509,1712,SEE_ALSO
1712,5509,SEE_ALSO
2686,2603,TOOK_OVER_FROM
6528,2686,SEE_ALSO
3372,824,APPRENTICED_TO
8430,8449,SEE_ALSO
332,273,APPRENTICED_TO
332,738,HAD_APPRENTICE
332,1847,HAD_APPRENTICE
482,345,APPRENTICED_TO
482,1844,SEE_ALSO
1844,482,SEE_ALSO
9,2300,SEE_ALSO
9,1844,SEE_ALSO
9,482,SEE_ALSO
168,1305,PARENT_OF
168,122,APPRENTICED_TO
1305,168,CHILD_OF
8431,6530,CHILD_OF
6530,6531,SUCCEEDED__BY
6531,6530,TOOK_OVER_FROM
602,355,ASSOCIATED_WITH
355,5492,PARENT_OF
355,878,SUCCEEDED__BY
4849,5130,APPRENTICED_TO
9276,5130,TOOK_OVER_FROM
8388,4244,SAME_PREMISES_AS
6537,6536,SEE_ALSO
703,518,SEE_ALSO
703,174,SEE_ALSO
703,545,APPRENTICED_TO
218,174,HAD_APPRENTICE
218,140,APPRENTICED_TO
9081,6538,SEE_ALSO
601,1097,SEE_ALSO
601,2047,SEE_ALSO
1097,2047,SEE_ALSO
1097,601,SEE_ALSO
2047,1097,SEE_ALSO
5407,768,APPRENTICED_TO
5760,601,SEE_ALSO
5473,6025,CHILD_OF
5473,603,SIBLING_OF
6025,5473,PARENT_OF
6025,603,PARENT_OF
604,603,PARTNERSHIP
6539,9600,SUCCEEDED__BY
6540,2048,SEE_ALSO
6541,6423,TOOK_OVER_FROM
6542,2048,SEE_ALSO
5049,2048,SEE_ALSO
6543,2048,SEE_ALSO
9699,4871,SEE_ALSO
4871,7164,SAME_PREMISES_AS
6545,6544,TOOK_OVER_FROM
6546,6544,SEE_ALSO
10101,10502,SUCCEEDED__BY
10101,5984,SEE_ALSO
10101,5050,SEE_ALSO
10502,8148,SEE_ALSO
5984,10502,SEE_ALSO
5984,5985,SEE_ALSO
416,826,APPRENTICED_TO
4257,2259,SON_IN_LAW_OF
4257,9083,PARENT_OF
9083,2259,GRANDCHILD_OF
9083,4257,PARTNERSHIP
6548,4257,TOOK_OVER_FROM
1136,2873,SEE_ALSO
2873,1136,SEE_ALSO
1100,1135,SEE_ALSO
1100,605,SEE_ALSO
1135,605,SEE_ALSO
1135,2875,SEE_ALSO
2875,605,WORKED_FOR
2875,2268,PARENT_OF
337,1576,ASSOCIATED_WITH
337,2739,HAD_APPRENTICE
337,605,APPRENTICED_TO
3376,605,APPRENTICED_TO
2737,605,APPRENTICED_TO
2799,605,APPRENTICED_TO
1576,2691,SEE_ALSO
1576,605,APPRENTICED_TO
6549,7984,SUCCEEDED__BY
6549,2268,TOOK_OVER_FROM
7984,6549,TOOK_OVER_FROM
5779,5777,SEE_ALSO
5779,5778,SEE_ALSO
2876,2877,SUCCEEDED__BY
2876,4853,SEE_ALSO
2877,2876,TOOK_OVER_FROM
2877,4853,SEE_ALSO
10239,7313,SUCCEEDED__BY
6550,6551,SEE_ALSO
10371,6247,SEE_ALSO
10371,6551,SUCCEEDED__BY
10371,6550,SEE_ALSO
6554,4856,SEE_ALSO
6554,6555,SEE_ALSO
4856,6555,SUCCEEDED__BY
6555,6554,SEE_ALSO
10277,10276,SEE_ALSO
10277,6556,SUCCEEDED__BY
10276,10277,SEE_ALSO
3050,8539,WORKED_FOR
3050,7332,ASSOCIATED_WITH
1137,3964,SEE_ALSO
3964,1137,SEE_ALSO
522,17,APPRENTICED_TO
522,331,SEE_ALSO
331,522,SEE_ALSO
3633,3632,SEE_ALSO
3633,5761,SUCCEEDED__BY
3633,3168,WORKED_FOR
3632,3633,SEE_ALSO
5761,3633,TOOK_OVER_FROM
3889,3890,SEE_ALSO
3890,3889,SEE_ALSO
6561,6560,TOOK_OVER_FROM
6563,5763,SEE_ALSO
8906,8907,CHILD_OF
8906,8913,ASSOCIATED_WITH
8907,8913,ASSOCIATED_WITH
8907,8906,PARENT_OF
213,212,SEE_ALSO
212,213,SEE_ALSO
4595,4595,CHILD_OF
4595,675,APPRENTICED_TO
4595,471,HAD_APPRENTICE
675,1392,SEE_ALSO
675,5378,CHILD_OF
675,541,SIBLING_OF
675,4595,HAD_APPRENTICE
675,4412,HAD_APPRENTICE
675,1446,HAD_APPRENTICE
675,3008,HAD_APPRENTICE
675,471,HAD_APPRENTICE
471,3259,SAME_PREMISES_AS
471,2019,ASSOCIATED_WITH
471,5156,SEE_ALSO
471,5600,SEE_ALSO
471,2326,HAD_APPRENTICE
471,675,APPRENTICED_TO
471,4595,APPRENTICED_TO
2880,4258,SIBLING_OF
2880,6569,TOOK_OVER_FROM
2880,1619,WORKED_FOR
2880,8876,PARENT_OF
2880,1620,NEPHEW_NIECE_OF
4258,1619,TOOK_OVER_FROM
4258,2880,SIBLING_OF
4258,3115,SEE_ALSO
4858,9475,SEE_ALSO
4858,6566,SEE_ALSO
9475,4858,SEE_ALSO
9475,6566,SUCCEEDED__BY
1842,1138,SEE_ALSO
1842,4501,SEE_ALSO
1138,2056,SUCCEEDED__BY
1138,3830,SEE_ALSO
1138,2058,SEE_ALSO
1138,1842,SEE_ALSO
1843,2056,SEE_ALSO
1843,2057,SEE_ALSO
2056,2057,SEE_ALSO
2056,1843,SEE_ALSO
2056,1138,SAME_PREMISES_AS
2057,1843,SEE_ALSO
2055,2054,SEE_ALSO
2054,2055,SEE_ALSO
1619,1620,PARTNERSHIP
1619,4258,EMPLOYED_BY
1619,2880,EMPLOYED_BY
9518,6567,SEE_ALSO
6566,4858,SEE_ALSO
4866,1562,APPRENTICED_TO
8876,2880,CHILD_OF
8876,4258,NEPHEW_NIECE_OF
8878,4858,PARENT_OF
8878,8876,CHILD_OF
8878,2880,GRANDCHILD_OF
936,1166,SEE_ALSO
936,937,SEE_ALSO
1166,4861,SEE_ALSO
1166,937,SEE_ALSO
1166,936,SEE_ALSO
937,4861,SEE_ALSO
937,1166,SEE_ALSO
937,936,SEE_ALSO
2052,1138,SEE_ALSO
2052,2058,SEE_ALSO
2052,3831,SEE_ALSO
2058,2056,SEE_ALSO
2058,1138,SEE_ALSO
3830,344,WORKED_FOR
1267,204,APPRENTICED_TO
204,1267,HAD_APPRENTICE
204,204,HAD_APPRENTICE
2061,2060,TOOK_OVER_FROM
2061,5051,SEE_ALSO
1620,1619,SEE_ALSO
1620,4258,SEE_ALSO
4083,4869,SEE_ALSO
4083,5388,SEE_ALSO
4869,1398,CHILD_OF
4869,9898,HAD_APPRENTICE
4869,696,APPRENTICED_TO
3585,3115,SEE_ALSO
3115,3585,SEE_ALSO
3115,4258,SEE_ALSO
9938,6566,SEE_ALSO
3047,4865,SEE_ALSO
10121,6568,SEE_ALSO
8879,6569,TOOK_OVER_FROM
9395,9410,SEE_ALSO
1536,34,ASSOCIATED_WITH
4085,4274,SEE_ALSO
4085,566,ASSOCIATED_WITH
4086,4274,SEE_ALSO
1384,5377,HAD_APPRENTICE
5377,1384,APPRENTICED_TO
8910,8911,CHILD_OF
8911,8910,PARENT_OF
9417,4871,TOOK_OVER_FROM
358,1249,SEE_ALSO
358,314,APPRENTICED_TO
1249,358,SEE_ALSO
314,358,HAD_APPRENTICE
314,195,APPRENTICED_TO
314,797,HAD_APPRENTICE
6574,7164,TOOK_OVER_FROM
6574,4871,TOOK_OVER_FROM
8330,8259,APPRENTICED_TO
8259,8330,HAD_APPRENTICE
8259,3468,APPRENTICED_TO
8259,10504,SUCCEEDED__BY
1761,3434,HAD_APPRENTICE
1761,1000,APPRENTICED_TO
1762,3954,HAD_APPRENTICE
1762,9373,HAD_APPRENTICE
9373,5776,SEE_ALSO
9373,9372,SEE_ALSO
4088,6675,SEE_ALSO
868,262,HAD_APPRENTICE
868,144,WORKED_FOR
262,868,APPRENTICED_TO
144,868,HAD_APPRENTICE
144,5730,EMPLOYED_BY
144,207,EMPLOYED_BY
5459,4873,TOOK_OVER_FROM
5459,7334,SUCCEEDED__BY
4872,9982,SIBLING_OF
9982,4872,SIBLING_OF
1391,1390,TOOK_OVER_FROM
1391,2869,SIBLING_OF
1391,2220,HAD_APPRENTICE
1391,2868,SEE_ALSO
1391,4598,ASSOCIATED_WITH
9981,9982,SEE_ALSO
9981,4872,SEE_ALSO
9981,10077,SUCCEEDED__BY
6583,10246,UNCLE_AUNT_OF
6023,2883,SEE_ALSO
6584,6581,SEE_ALSO
4874,727,APPRENTICED_TO
6587,6586,SEE_ALSO
6587,6588,SEE_ALSO
6586,6587,SEE_ALSO
6586,6588,SEE_ALSO
6588,6586,SEE_ALSO
6588,6587,SEE_ALSO
2916,2924,APPRENTICED_TO
2924,2916,HAD_APPRENTICE
2924,4478,HAD_APPRENTICE
3499,935,ASSOCIATED_WITH
3499,4875,SEE_ALSO
8940,749,WORKED_FOR
9495,8880,SEE_ALSO
9495,935,TOOK_OVER_FROM
9495,9626,SEE_ALSO
8880,935,STEPCHILD_OF
9984,8880,TOOK_OVER_FROM
9984,9495,PARENT_OF
6589,8880,TOOK_OVER_FROM
6589,9984,SEE_ALSO
9494,9626,SUCCEEDED__BY
9494,9495,TOOK_OVER_FROM
10112,9626,SUCCEEDED__BY
6590,935,SEE_ALSO
6590,6589,TOOK_OVER_FROM
1081,3386,PARENT_OF
3386,1081,CHILD_OF
486,485,PARENT_OF
486,676,SEE_ALSO
486,1203,SEE_ALSO
486,1204,PARENT_OF
485,325,ASSOCIATED_WITH
485,486,TOOK_OVER_FROM
485,676,SEE_ALSO
485,1203,SEE_ALSO
485,1206,SPOUSE_OF
676,485,SEE_ALSO
676,486,SEE_ALSO
676,1203,SEE_ALSO
676,1204,SEE_ALSO
1203,485,SEE_ALSO
1203,676,SEE_ALSO
1204,486,CHILD_OF
1204,1203,SEE_ALSO
1204,676,SEE_ALSO
1207,1206,SEE_ALSO
1207,676,SEE_ALSO
1207,485,TOOK_OVER_FROM
546,1204,TOOK_OVER_FROM
3166,3635,SUCCEEDED__BY
3166,10033,SEE_ALSO
3635,3166,TOOK_OVER_FROM
10033,3166,SEE_ALSO
933,2971,SEE_ALSO
933,3754,ASSOCIATED_WITH
3754,933,ASSOCIATED_WITH
2972,4523,SUCCEEDED__BY
4523,2972,TOOK_OVER_FROM
341,607,SUCCEEDED__BY
341,270,TOOK_OVER_FROM
341,302,APPRENTICED_TO
607,341,TOOK_OVER_FROM
270,175,CHILD_OF
270,516,HAD_APPRENTICE
270,302,HAD_APPRENTICE
270,341,SUCCEEDED__BY
270,3303,PARTNERSHIP
270,2721,HAD_APPRENTICE
302,388,SUCCEEDED__BY
302,341,HAD_APPRENTICE
4876,2226,SAME_PREMISES_AS
2226,2225,SEE_ALSO
2226,5688,SUCCEEDED__BY
2226,3510,PARENT_OF
2226,1572,APPRENTICED_TO
4877,4878,PARENT_OF
8432,6598,PARTNERSHIP
8432,4392,SIBLING_OF
8432,3518,CHILD_OF
8432,8434,PARTNERSHIP
6598,3518,TOOK_OVER_FROM
6598,8432,SEE_ALSO
6598,8434,SUCCEEDED__BY
1487,4880,PARENT_OF
1487,608,SIBLING_OF
1487,609,PARTNERSHIP
1487,2537,APPRENTICED_TO
1487,2272,HAD_APPRENTICE
1487,2066,SEE_ALSO
1487,4412,NEPHEW_NIECE_OF
4880,1487,CHILD_OF
4880,3518,UNKNOWN_RELATION
4880,4392,UNKNOWN_RELATION
4392,3518,CHILD_OF
4392,8432,SIBLING_OF
3518,8432,PARENT_OF
3518,609,PARTNERSHIP
3518,4392,PARENT_OF
3518,608,CHILD_OF
609,4880,UNKNOWN_RELATION
609,1321,EMPLOYED_BY
609,3518,SUCCEEDED__BY
609,1486,TOOK_OVER_FROM
609,1488,ASSOCIATED_WITH
8433,3518,GRANDCHILD_OF
8433,8434,PARTNERSHIP
8433,8432,CHILD_OF
2272,1487,APPRENTICED_TO
9301,6597,PARTNERSHIP
9301,4413,CHILD_OF
6597,4413,TOOK_OVER_FROM
4413,6597,SUCCEEDED__BY
4413,3518,SIBLING_OF
4413,608,CHILD_OF
4413,9301,PARENT_OF
8434,6598,TOOK_OVER_FROM
8434,8432,OWNED_BY
2066,1487,SEE_ALSO
4412,608,UNCLE_AUNT_OF
4412,675,APPRENTICED_TO
1486,609,SUCCEEDED__BY
1486,1488,TOOK_OVER_FROM
1488,1491,SEE_ALSO
1488,340,TOOK_OVER_FROM
1488,1486,SUCCEEDED__BY
9300,8434,TOOK_OVER_FROM
2069,2067,SEE_ALSO
2069,2068,SEE_ALSO
2067,2068,SEE_ALSO
2067,2069,SEE_ALSO
2068,2067,SEE_ALSO
2068,2069,SEE_ALSO
6600,6599,SEE_ALSO
6599,6600,SEE_ALSO
10479,10180,SEE_ALSO
3636,3638,SUCCEEDED__BY
3636,3639,SEE_ALSO
3636,3637,CHILD_OF
3638,3636,TOOK_OVER_FROM
3639,3638,TOOK_OVER_FROM
3637,3636,SEE_ALSO
3640,3638,TOOK_OVER_FROM
3640,6754,TOOK_OVER_FROM
6754,3636,SUCCEEDED__BY
6603,3639,ASSOCIATED_WITH
2070,2962,APPRENTICED_TO
2070,4881,PARENT_OF
2070,7836,HAD_APPRENTICE
2962,4062,HAD_APPRENTICE
2962,4059,HAD_APPRENTICE
2962,1572,APPRENTICED_TO
2962,4061,HAD_APPRENTICE
2962,4060,HAD_APPRENTICE
4902,2137,APPRENTICED_TO
4881,2070,CHILD_OF
4062,2962,APPRENTICED_TO
7836,7835,SEE_ALSO
6604,2070,SEE_ALSO
6604,4902,SEE_ALSO
1852,4035,PARENT_OF
1852,795,TOOK_OVER_FROM
1852,1291,CHILD_OF
1852,3488,SEE_ALSO
4035,1852,CHILD_OF
4035,6607,SUCCEEDED__BY
4035,6416,EMPLOYED_BY
357,1399,PARENT_OF
357,610,PARENT_OF
357,438,ASSOCIATED_WITH
1399,831,PARTNERSHIP
1399,922,EMPLOYED_BY
1399,357,CHILD_OF
1399,610,SIBLING_OF
794,831,TOOK_OVER_FROM
794,4447,ASSOCIATED_WITH
831,610,TOOK_OVER_FROM
831,794,SUCCEEDED__BY
356,610,SUCCEEDED__BY
356,395,ASSOCIATED_WITH
1291,3488,PARENT_OF
1291,3487,PARENT_OF
1291,610,APPRENTICED_TO
6607,6608,SUCCEEDED__BY
6607,4035,TOOK_OVER_FROM
922,1399,APPRENTICED_TO
3488,1852,SEE_ALSO
3488,9478,PARENT_OF
3488,795,APPRENTICED_TO
3488,1291,CHILD_OF
184,182,CHILD_OF
184,1348,HAD_APPRENTICE
184,1216,HAD_APPRENTICE
622,1303,HAD_APPRENTICE
622,502,APPRENTICED_TO
622,3526,HAD_APPRENTICE
622,1140,HAD_APPRENTICE
622,1292,HAD_APPRENTICE
622,1042,HAD_APPRENTICE
622,830,ASSOCIATED_WITH
622,3551,HAD_APPRENTICE
5525,795,APPRENTICED_TO
5525,4414,SIBLING_OF
1292,622,APPRENTICED_TO
10061,10474,SEE_ALSO
10474,10399,TOOK_OVER_FROM
3165,3164,SUCCEEDED__BY
6613,6612,SEE_ALSO
6612,6613,SEE_ALSO
1080,1079,SEE_ALSO
1079,1080,SEE_ALSO
4341,4340,SEE_ALSO
9284,826,ASSOCIATED_WITH
9285,9284,PARTNERSHIP
9285,826,ASSOCIATED_WITH
8776,696,ASSOCIATED_WITH
8776,8777,ASSOCIATED_WITH
8776,770,ASSOCIATED_WITH
8776,438,ASSOCIATED_WITH
8776,8778,ASSOCIATED_WITH
8776,551,ASSOCIATED_WITH
8776,674,ASSOCIATED_WITH
770,1386,SEE_ALSO
770,1960,SUCCEEDED__BY
770,4003,HAD_APPRENTICE
770,2920,HAD_APPRENTICE
770,359,TOOK_OVER_FROM
770,2442,APPRENTICED_TO
770,771,CHILD_OF
674,1390,EMPLOYED_BY
674,1926,EMPLOYED_BY
674,5393,EMPLOYED_BY
674,766,ASSOCIATED_WITH
674,1847,HAD_APPRENTICE
674,1375,CHILD_OF
674,8776,ASSOCIATED_WITH
10488,4884,TOOK_OVER_FROM
2074,2073,SEE_ALSO
2074,4884,SUCCEEDED__BY
2073,4884,SEE_ALSO
1128,2273,ASSOCIATED_WITH
2273,7937,CHILD_OF
2273,1128,ASSOCIATED_WITH
932,506,TOOK_OVER_FROM
506,932,SUCCEEDED__BY
506,395,SIBLING_OF
4295,187,APPRENTICED_TO
4886,9019,PARENT_OF
4886,2256,APPRENTICED_TO
9019,4886,CHILD_OF
9019,9020,SIBLING_OF
9018,4886,CHILD_OF
9018,9019,SIBLING_OF
9018,9020,SIBLING_OF
9020,4886,CHILD_OF
9020,9019,SIBLING_OF
2076,1446,APPRENTICED_TO
2076,4889,SEE_ALSO
1446,4575,PARENT_OF
1446,675,APPRENTICED_TO
1446,2076,HAD_APPRENTICE
1446,4600,PARENT_OF
8659,8667,SEE_ALSO
8667,9544,SUCCEEDED__BY
8667,8659,SEE_ALSO
8658,8659,SUCCEEDED__BY
8658,8667,SEE_ALSO
9934,10251,SUCCEEDED__BY
10251,9934,TOOK_OVER_FROM
4493,4890,PARENT_OF
3437,9537,SEE_ALSO
3437,8845,SUCCEEDED__BY
3437,3465,APPRENTICED_TO
9537,3437,SEE_ALSO
9537,8845,SEE_ALSO
8845,9537,SEE_ALSO
8845,3437,TOOK_OVER_FROM
3465,3437,HAD_APPRENTICE
3465,7867,HAD_APPRENTICE
4895,4896,SEE_ALSO
4896,4895,SEE_ALSO
446,444,TOOK_OVER_FROM
446,1046,SEE_ALSO
1046,444,SEE_ALSO
6622,6620,SUCCEEDED__BY
6622,6619,SEE_ALSO
6620,6622,TOOK_OVER_FROM
6619,6622,SEE_ALSO
5606,8372,PARTNERSHIP
8372,9586,SEE_ALSO
9586,8372,SEE_ALSO
6625,6624,SEE_ALSO
6624,6625,SEE_ALSO
3389,5401,HAD_APPRENTICE
3389,3395,APPRENTICED_TO
6627,4091,SEE_ALSO
10292,10266,TOOK_OVER_FROM
9006,4002,APPRENTICED_TO
4002,2794,APPRENTICED_TO
4002,9006,HAD_APPRENTICE
6629,9860,SUCCEEDED__BY
3805,3819,SEE_ALSO
4509,2394,APPRENTICED_TO
2885,3643,EMPLOYED_BY
3643,2885,SIBLING_OF
9082,6634,TOOK_OVER_FROM
8953,749,APPRENTICED_TO
4438,3363,SUCCEEDED__BY
3363,4438,TOOK_OVER_FROM
611,207,APPRENTICED_TO
5203,3363,SEE_ALSO
152,7173,ASSOCIATED_WITH
1764,1765,SEE_ALSO
1764,7898,SUCCEEDED__BY
7898,3466,SEE_ALSO
7898,9514,SUCCEEDED__BY
4899,4465,SEE_ALSO
4048,1240,APPRENTICED_TO
4048,9308,SEE_ALSO
9308,1240,TOOK_OVER_FROM
9308,4048,SEE_ALSO
685,114,SEE_ALSO
4077,1240,APPRENTICED_TO
4077,9308,SEE_ALSO
9309,4048,SEE_ALSO
9309,9308,SEE_ALSO
9309,1240,SEE_ALSO
4076,1240,SEE_ALSO
5222,6637,SEE_ALSO
6637,5222,SEE_ALSO
6024,9158,SUCCEEDED__BY
6024,612,CHILD_OF
9158,6024,CHILD_OF
612,575,WORKED_FOR
612,947,SEE_ALSO
612,6024,PARENT_OF
947,612,SEE_ALSO
8782,8781,SEE_ALSO
1374,350,SEE_ALSO
1374,1375,APPRENTICED_TO
350,1374,SEE_ALSO
2078,1109,SEE_ALSO
2078,2079,SEE_ALSO
1109,2079,SEE_ALSO
1109,2078,SEE_ALSO
2079,1109,SEE_ALSO
2079,2078,SEE_ALSO
2080,1102,APPRENTICED_TO
2080,451,WORKED_FOR
1102,663,CHILD_OF
1102,664,SIBLING_OF
1102,2080,HAD_APPRENTICE
1102,5838,EMPLOYED_BY
1102,5608,EMPLOYED_BY
451,827,SEE_ALSO
451,664,SEE_ALSO
451,551,ASSOCIATED_WITH
451,665,TOOK_OVER_FROM
451,5404,EMPLOYED_BY
451,663,CHILD_OF
451,5838,EMPLOYED_BY
6638,6639,SUCCEEDED__BY
6639,6638,TOOK_OVER_FROM
615,4869,APPRENTICED_TO
6640,4907,TOOK_OVER_FROM
3878,6641,SEE_ALSO
6641,3878,SEE_ALSO
6647,9235,SEE_ALSO
9235,9235,PARENT_OF
9235,6647,SEE_ALSO
5550,1086,SPOUSE_OF
1086,5550,SUCCEEDED__BY
6645,6643,TOOK_OVER_FROM
6645,4485,UNKNOWN_RELATION
6643,6642,SUCCEEDED__BY
4485,6643,SUCCEEDED__BY
4021,4245,ASSOCIATED_WITH
4021,3777,PARTNERSHIP
6644,4485,TOOK_OVER_FROM
6642,6643,TOOK_OVER_FROM
4909,2082,SEE_ALSO
5493,2582,HAD_APPRENTICE
617,5493,TOOK_OVER_FROM
10375,10376,SUCCEEDED__BY
9310,5493,SUCCEEDED__BY
1191,83,SEE_ALSO
177,176,SEE_ALSO
176,111,TOOK_OVER_FROM
613,1192,SEE_ALSO
1378,349,HAD_APPRENTICE
1378,1384,APPRENTICED_TO
6649,6650,SUCCEEDED__BY
6649,7312,PARENT_OF
6650,7312,PARTNERSHIP
6650,6649,TOOK_OVER_FROM
7312,6649,CHILD_OF
7312,6650,PARTNERSHIP
4913,4956,SUCCEEDED__BY
4913,10176,PARENT_OF
4956,9992,PARENT_OF
4956,5130,TOOK_OVER_FROM
4956,4913,TOOK_OVER_FROM
4956,9993,PARENT_OF
4956,4016,SUCCEEDED__BY
10176,4913,CHILD_OF
6652,6624,SEE_ALSO
2887,4916,SEE_ALSO
5492,793,TOOK_OVER_FROM
5492,878,PARTNERSHIP
5492,5489,PARTNERSHIP
793,5489,PARTNERSHIP
793,5492,CHILD_OF
878,355,TOOK_OVER_FROM
1078,5489,SEE_ALSO
1078,793,SEE_ALSO
860,861,EMPLOYED_BY
861,860,WORKED_FOR
861,670,SEE_ALSO
2797,2725,HAD_APPRENTICE
2797,2688,HAD_APPRENTICE
2797,9107,SEE_ALSO
2725,2797,APPRENTICED_TO
2725,2858,SEE_ALSO
9107,8253,ASSOCIATED_WITH
9107,6654,CHILD_OF
8253,9107,ASSOCIATED_WITH
4918,4919,SIBLING_OF
4918,2088,PARTNERSHIP
4919,4918,SIBLING_OF
4919,2088,SUCCEEDED__BY
2088,4919,SEE_ALSO
2088,4918,SEE_ALSO
2088,2086,SEE_ALSO
4920,2083,SEE_ALSO
2083,4920,SEE_ALSO
6654,9107,PARENT_OF
6654,2087,CHILD_OF
2087,6654,PARENT_OF
2087,9107,UNKNOWN_RELATION
2086,2088,TOOK_OVER_FROM
2111,2085,APPRENTICED_TO
2084,2086,SEE_ALSO
10011,4919,SPOUSE_OF
10011,10000,SEE_ALSO
10000,10116,PARENT_OF
2688,2797,APPRENTICED_TO
4259,10104,OWNED_BY
4259,2085,SEE_ALSO
4259,7521,EMPLOYED_BY
4259,10116,EMPLOYED_BY
4259,2088,TOOK_OVER_FROM
4259,2086,SEE_ALSO
4259,9378,ASSOCIATED_WITH
4259,7981,ASSOCIATED_WITH
10104,10108,OWNER_OF
7521,7981,SUPPLIED_TO
10116,10000,CHILD_OF
178,189,ASSOCIATED_WITH
10108,2190,EMPLOYED_BY
10108,10104,OWNED_BY
9119,7878,SEE_ALSO
9119,8467,SEE_ALSO
9120,6656,SEE_ALSO
9120,4923,SEE_ALSO
6656,4923,SEE_ALSO
4923,9115,TOOK_OVER_FROM
4923,6656,SEE_ALSO
9115,4923,SUCCEEDED__BY
8947,749,WORKED_FOR
8947,728,WORKED_FOR
8578,8373,APPRENTICED_TO
8373,8578,HAD_APPRENTICE
234,189,APPRENTICED_TO
234,855,HAD_APPRENTICE
1490,2484,SEE_ALSO
2484,2481,SEE_ALSO
6659,8262,SUCCEEDED__BY
